"datetime","snow.water.eq.inches"
1990-04-26,4.2
1991-01-02,4.2
1991-02-01,5
1991-03-06,14.3
1991-03-29,29.2
1991-04-23,20.5
1992-01-27,10.5
1992-02-27,22
1992-03-26,25.5
1992-04-28,0
1999-01-27,27.8
1999-02-23,44.7
1999-03-29,49.2
2000-01-27,12.8
2000-02-24,30.2
2000-03-29,37.4
2001-01-30,15.3
2001-02-28,26.8
2001-03-26,29
2002-01-31,29
2002-02-25,32.9
2002-03-27,40.1
2003-01-29,19.1
2003-02-26,23.8
2003-03-27,23.8
2003-05-01,31.8
2004-01-28,27.1
2004-03-31,35.6
2005-01-31,32.8
2005-02-23,35.8
2005-03-30,45.8
2005-04-26,44
2006-02-23,16.9
2007-01-29,8.3
2007-03-02,20.3
2007-03-30,16.4
2008-02-05,30.7
2008-02-28,37.6
2008-03-31,34.3
2008-05-01,18.3
2009-01-28,13.9
2009-02-25,25.3
2009-03-31,34.2
2009-04-29,23
2010-02-01,27.2
2010-02-24,35
2010-03-30,38.5
2010-05-03,46.5
2011-01-25,27.1
2011-02-28,43.3
2011-04-01,62.2
2011-05-02,56.7
2012-01-25,4.9
2012-02-23,5.7
2012-03-26,19.3
2012-04-24,16.6
2013-01-28,18.7
2013-01-28,18.7
2013-02-26,19.2
2013-03-26,16.9
2013-04-24,0
2014-02-24,1
2014-03-27,1.5
2014-04-24,0
