"datetime","snow.water.eq.inches"
1984-03-27,59.8
1984-04-30,59.3
1984-12-29,44.5
1985-01-30,26.5
1985-02-27,33.2
1985-04-01,46.5
1985-04-30,31.8
1985-12-31,26.1
1986-02-01,31.5
1986-02-27,65.9
1986-03-31,69
1986-12-31,22.7
1987-01-30,12.7
1987-02-27,23
1987-03-30,31.9
1987-05-01,14
1988-01-04,18.9
1988-02-02,27.6
1988-03-03,25.2
1988-03-31,20.2
1988-05-02,13.3
1989-02-01,28.1
1989-02-28,36.5
1989-03-30,55
1989-05-02,46.1
1989-12-31,22.6
1990-01-29,29.7
1990-02-27,25.5
1990-03-28,26.8
1990-04-28,13.2
1991-01-02,4
1991-01-31,4.7
1991-02-28,6.8
1991-03-29,30.7
1991-04-30,29.5
1992-02-01,11.6
1992-02-27,24.6
1992-03-30,26.3
1992-04-25,14.5
1993-02-01,50.9
1993-03-01,72.7
1993-03-30,76.7
1993-04-29,60.4
1994-01-28,14.5
1994-02-25,26
1994-04-01,24.5
1994-04-28,17.2
1995-01-31,59.3
1995-02-27,60.2
1995-03-31,94.4
1995-04-28,94.3
1996-01-29,26.4
1996-02-27,41.4
1996-03-28,47.3
1996-04-30,43
1996-12-31,6.8
1997-02-24,50.9
1997-05-02,39.6
1998-02-26,59.3
1998-05-01,63.9
1999-02-24,66.9
2000-02-29,50.4
2000-03-31,53.3
2001-01-29,17.1
2001-02-26,26.1
2001-03-29,26.7
2001-05-01,20.7
2002-02-01,38.4
2002-02-26,41
2002-04-01,51.3
2002-04-30,32.4
2003-01-28,31.8
2003-02-24,33.5
2003-03-25,38.6
2003-04-28,50.5
2004-02-02,37.2
2004-03-02,46.5
2004-04-01,42.2
2005-01-31,37.1
2005-02-28,42
2005-04-28,51.7
2006-02-02,36.8
2006-03-02,40.6
2006-03-30,57.9
2007-01-29,12.5
2007-02-28,33.4
2007-03-26,27.6
2008-01-29,28
2008-02-29,40.5
2008-03-28,41
2008-04-30,30.4
2009-02-25,32.3
2009-03-30,44.8
2009-05-01,35.1
2010-01-29,27.9
2010-03-30,39.6
2010-04-29,49.9
2011-02-01,39.6
2011-02-28,53.1
2011-04-01,79.8
2011-04-27,83.9
2012-01-31,8.5
2012-02-28,10.5
2012-03-27,27.2
2012-04-27,29.5
2013-01-28,29.1
2013-01-28,29.1
2013-02-26,28
2013-03-29,29.1
2014-02-28,14.5
2014-03-26,16.5
