"CALIFORNIA","","","","","","","","","","","","","",""
"2010 Benchmark","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","",""
"115111.0","","COTTON GINNING","300.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","200.0","400.0","500.0","500.0"
"115112.0","","SOIL PREPARATION, PLANTING, CULTIVATING","7300.0","7200.0","7500.0","8000.0","9200.0","9300.0","8900.0","8500.0","9100.0","8200.0","7500.0","6800.0"
"115113.0","","CROP HARVESTING, PRIMARILY BY MACHINE","3500.0","3500.0","3700.0","5500.0","6600.0","6100.0","6000.0","6100.0","6400.0","6700.0","5400.0","3900.0"
"115114.0","","POSTHARVEST CROP ACTIVITIES (EXCL. COTTON GINNING)","23300.0","22100.0","22600.0","29400.0","42100.0","42900.0","37100.0","37400.0","36000.0","34100.0","31900.0","26200.0"
"115210.0","","SUPPORT ACTIVITIES FOR ANIMAL PRODUCTION","3000.0","3000.0","3000.0","3000.0","3000.0","3000.0","3000.0","2900.0","2900.0","2900.0","2900.0","2900.0"
"","FARM LABOR AND MANAGEMENT","","101000.0","90600.0","85400.0","105900.0","154900.0","163200.0","147000.0","145700.0","153200.0","124800.0","99600.0","86400.0"
"115115.0","","FARM LABOR CONTRACTORS AND CREW LEADERS","93000.0","82600.0","77200.0","97600.0","143800.0","151500.0","135600.0","135200.0","141500.0","114300.0","92000.0","79900.0"
"115116.0","","FARM MANAGEMENT SERVICES","8000.0","8000.0","8200.0","8300.0","11100.0","11700.0","11400.0","10500.0","11700.0","10500.0","7600.0","6500.0"
"","","","","","","","","","","","","","",""
"Updated 3/1/2012","","","","","","","","","","","","","",""
"Industry detail may not add up to totals due to independent rounding.","","","","","","","","","","","","","",""
